,response
100053,0
78516,0
57602,0
201557,0
166820,0
235455,0
193237,0
154687,0
278134,0
22997,0
108945,0
83420,1
152191,0
167956,0
340986,0
125347,0
333294,0
270273,0
323286,0
324731,0
375500,0
16097,0
184900,0
232677,0
367776,0
310804,0
141254,0
154553,0
196299,0
13525,0
3167,0
39233,0
3529,0
182923,0
31348,0
335947,0
5752,0
117317,1
117429,0
332613,0
340303,0
284451,0
306834,0
353846,0
28195,0
272559,0
65329,0
39413,0
218784,0
183153,0
110718,0
143159,0
21373,1
176402,0
8709,0
341303,0
333699,0
151869,1
39549,0
44456,0
232662,0
201652,0
42126,0
72189,0
59128,0
209155,0
92438,0
12250,0
102968,0
370794,0
245895,0
190297,0
349634,0
142723,0
170824,0
308860,0
173655,0
315674,0
115058,0
248410,0
54165,0
363404,0
144541,0
64462,0
42418,0
221526,0
301278,0
74920,0
199034,0
332271,0
111583,0
308985,0
208393,0
180867,0
80068,0
150267,0
141918,0
62456,0
225950,0
23488,0
9331,0
134276,0
18492,0
191563,1
177107,0
67881,0
84834,0
57991,0
198846,0
22421,0
35686,0
254480,0
249205,0
99515,0
234677,0
105048,0
78482,0
129628,0
93184,1
67859,0
50700,0
154193,1
85312,0
354894,0
66801,0
32562,0
85858,0
84607,0
257419,0
126872,1
371917,0
97810,0
30685,0
51516,0
292514,0
146034,0
198435,0
49448,0
173899,0
270608,0
36175,0
351611,0
290659,0
133120,0
233140,0
296237,1
368866,0
245908,0
116971,0
57626,0
77546,0
308537,0
183702,0
42513,0
80449,0
26458,0
219002,0
358847,0
113399,0
257481,0
235862,0
161100,0
90509,1
342335,0
247582,0
84569,0
149527,0
357575,0
356612,0
301409,0
345313,1
284849,0
135898,0
135666,0
261000,0
25720,0
42652,0
7130,0
140114,0
217818,0
192914,0
85109,0
191464,0
81968,0
78799,0
265089,0
122505,0
14882,0
161390,0
353781,0
365829,1
358335,0
95160,0
52403,0
47771,1
258390,0
132178,0
77656,0
29101,1
374563,0
344552,0
265133,0
936,0
113957,0
57320,0
160204,0
328394,0
250059,0
305633,0
131743,0
286000,0
354016,0
338831,1
145260,0
293336,1
115638,1
202416,0
70873,0
265578,0
62296,0
353344,0
134952,0
17304,0
360977,0
199058,0
182840,0
130174,0
48915,0
116513,0
95745,0
116604,1
47545,0
122875,0
159449,0
365010,0
203062,0
177014,0
147679,0
377384,0
255736,0
368108,1
251510,0
136995,0
258788,1
112982,0
359408,0
326428,0
165126,0
219623,0
79164,1
13261,0
153129,0
283620,0
336862,0
324250,1
342393,0
55695,0
351374,0
44689,0
161901,0
345257,1
362789,1
201014,0
345885,0
1610,0
354913,0
12230,0
176942,0
83765,0
231942,0
339704,0
329248,0
13904,0
6332,0
140175,0
205105,0
318722,0
167371,0
316336,0
332072,1
151091,0
101029,0
351275,0
25604,0
360828,0
121959,1
299565,0
324051,1
312478,0
253315,0
358634,0
215192,0
42505,1
336869,0
241255,0
229934,0
106544,0
81265,0
101938,0
96034,0
275465,0
28189,0
185911,0
306959,0
96936,0
272005,0
109816,1
131076,0
245038,0
75971,0
193859,0
302005,0
88806,0
218399,0
117158,1
67116,0
81146,0
39440,0
150442,0
146899,0
346830,1
93166,0
261050,0
184079,0
252444,0
293065,0
65529,0
368836,0
347149,1
305930,1
38911,0
47398,0
169453,0
238428,1
51437,0
363257,1
56634,0
223391,0
380290,0
102396,0
230491,1
278279,0
250264,0
141774,0
305288,0
227833,0
123718,0
296900,0
255758,1
335192,1
299781,0
25682,0
30519,0
16069,1
24510,0
289233,0
229653,0
96915,0
321325,0
13671,0
323007,0
336330,0
126429,0
368333,1
267428,0
21474,0
329349,0
189139,0
315512,0
354469,0
375764,0
316035,0
111684,0
344176,0
297512,0
264095,0
104461,0
25696,1
292240,0
79179,0
101418,0
375170,0
358866,0
187379,0
210711,0
7164,1
315721,0
181036,0
379553,0
345893,0
312284,0
328436,0
373592,0
41931,0
53885,0
202492,0
104732,0
65101,0
348762,0
7418,0
54477,0
47816,0
199355,0
166309,0
294493,0
129229,0
140715,0
293672,0
249440,0
99530,0
106535,0
337126,0
148713,0
256535,0
289810,0
306675,0
25282,0
176467,1
155460,1
200806,0
58236,0
315933,0
144921,0
282919,1
193335,0
370657,0
44277,0
189939,0
312733,0
224044,1
112149,0
313688,1
200509,0
116346,0
343220,0
290609,0
312164,0
362850,1
124258,1
113995,0
150940,0
301044,0
324054,0
141536,0
213333,0
118697,0
335339,0
76772,0
159508,0
282316,0
40148,0
35026,0
107879,0
372883,0
137318,0
214392,1
16233,0
245115,0
311078,0
241342,0
176926,0
148766,0
295092,1
7427,0
128749,0
82442,0
182205,0
348091,0
303417,0
368871,0
333042,0
99351,0
317208,0
60538,1
49254,0
274780,0
88256,0
240420,0
146670,0
248489,0
79691,0
212813,0
62091,0
46692,0
267358,1
338482,0
326988,1
347473,0
75126,1
214234,0
307919,0
348254,0
182647,0
262809,0
290421,0
146376,0
357539,1
261153,0
258629,0
352705,1
12378,0
156865,0
99683,0
272816,0
325194,0
233416,1
179389,0
239788,1
83449,0
52197,0
231261,0
18529,1
188502,0
372302,0
44848,0
297380,0
153890,0
45900,0
74309,0
231551,0
368742,0
361793,1
56636,0
264468,1
129348,0
111592,0
117941,0
147797,1
282710,0
13380,1
378470,0
33794,1
270892,0
253171,0
51380,0
43250,0
76309,0
202837,0
371821,0
68308,0
183789,0
250385,0
258035,0
247755,0
174234,1
148822,0
221571,0
111192,0
234803,1
273387,0
311830,0
178766,0
271,0
218501,0
308099,0
24312,0
271631,0
230986,0
68024,0
332535,0
121037,0
154905,0
20852,0
220427,0
20354,1
131968,0
327761,0
271216,0
155854,0
186408,0
58995,0
21540,0
234517,0
136873,0
189448,0
280171,0
224376,0
96978,0
97986,1
275425,0
104841,0
364477,0
276044,0
153886,0
277881,0
85289,1
192561,0
296178,0
321981,0
28096,0
227968,0
249712,0
377282,0
76735,0
361118,0
287903,0
74318,0
347369,0
342280,0
329271,0
312025,1
17621,0
86378,0
148883,0
97503,0
259786,1
7086,0
179990,0
165939,0
155155,0
346305,0
165329,0
60691,0
73874,0
139855,0
366143,1
37974,0
346789,1
271493,0
81660,0
212168,0
50237,0
30518,0
175546,0
253387,0
294242,0
170837,0
318045,0
191120,0
1527,0
19803,0
103061,0
153680,0
372950,0
197705,0
265205,0
40639,0
128691,0
127066,1
101258,0
70303,0
338187,0
95868,0
122033,0
247124,0
19333,0
222039,0
274582,0
26850,0
166291,0
310582,0
341533,0
259801,0
236059,0
302939,0
7344,0
129906,0
26459,0
91130,0
88237,0
25003,0
83560,0
71009,0
379181,0
250057,0
123685,0
234808,0
18983,0
172084,0
178760,0
1720,0
234209,0
28098,0
112869,1
314917,0
149393,0
207439,0
169436,0
348932,0
272203,0
323002,0
307040,0
166483,0
332273,0
288440,0
192859,0
104403,0
296407,0
176423,0
299218,1
49696,0
162101,0
125383,0
129155,1
43664,0
71046,0
374225,0
326398,0
98690,0
276084,0
170930,1
334597,0
10562,0
364293,0
1781,0
314030,0
296598,0
206201,0
31798,0
177181,0
122862,0
246942,0
46797,0
76263,0
176258,0
216851,0
74693,1
115741,0
91153,0
42784,0
218366,0
77455,0
350689,0
22950,0
319593,0
305805,0
65345,0
127836,0
280066,1
131391,0
42258,0
167204,0
43309,0
238263,0
327224,0
73223,0
157269,0
288738,1
206551,0
212737,0
201298,0
117447,0
81871,0
212268,0
348817,0
319651,0
202096,0
224001,0
188283,0
117562,0
236746,0
67689,0
199861,1
286638,0
377674,0
27666,0
52084,0
182800,0
375759,0
376479,0
268199,0
357451,0
73872,0
189657,0
31240,0
169748,0
183190,0
68611,0
190394,0
21323,0
205329,0
229624,0
222979,0
193308,1
205087,0
250634,0
162127,0
53470,0
357375,0
95687,0
26503,0
370501,0
209181,0
312563,0
7809,0
94927,0
271604,0
81231,1
172332,0
284118,0
271822,0
283877,1
126676,0
165366,1
172365,0
61365,0
18279,0
169034,0
174808,0
295032,1
87808,0
334408,0
336309,0
267059,0
26659,0
59543,0
32221,0
78295,0
302371,0
327480,1
279186,1
99741,0
349733,0
144987,1
335604,0
174788,0
119141,0
271219,0
153682,0
366557,0
54904,0
101921,0
77543,1
185868,0
10214,0
218295,0
223085,0
143602,0
96321,0
323547,1
285921,0
166095,0
165683,1
104813,0
172048,0
244373,0
126462,0
266410,1
115958,0
21770,1
85750,0
373247,1
36612,0
47440,0
89081,1
266317,0
377267,0
294996,0
315029,0
341543,0
350149,0
167409,0
207587,0
346567,0
63395,1
204740,0
103466,0
311295,0
33935,0
272387,1
158862,0
315385,0
180679,0
191228,0
44240,0
328452,0
80724,0
323555,1
90161,0
250259,1
18572,0
132525,0
100667,0
1397,0
380795,0
261757,0
378164,0
379989,0
100306,1
358593,0
185835,0
64758,0
201362,0
7332,0
65595,0
188069,0
228722,0
364526,0
183113,0
278485,0
310974,0
294696,0
283828,1
58336,0
83148,0
342523,0
27389,1
191624,0
352291,0
70072,0
346620,0
267791,0
260489,0
217633,0
155390,0
278007,0
4185,1
76638,0
341452,0
134066,1
268320,0
58538,1
151473,0
52953,0
281513,1
160585,0
292928,0
372245,0
334423,0
153618,0
362432,1
235952,0
187620,0
131798,1
206243,0
352998,1
119105,0
107927,0
121804,0
184621,1
168072,0
92308,0
303163,0
356296,0
293795,0
32722,0
136718,0
125919,0
146964,1
237318,0
2657,0
221363,0
93353,0
223043,0
181563,0
266464,0
268414,0
78581,0
38647,0
175968,0
96430,0
345570,0
330425,0
107049,0
373364,0
239609,0
141132,0
134943,0
56744,0
228810,0
22343,0
237881,0
370555,0
304044,0
362380,1
79803,0
157175,0
243851,0
181615,0
103158,0
330603,0
220708,0
316594,0
345495,0
253929,0
211762,0
190901,0
48267,0
122839,0
15796,1
23794,0
220392,0
347569,0
65661,1
165027,0
50691,1
270142,0
361755,1
200505,1
18015,0
258536,0
188099,0
353703,0
52379,0
139495,0
380053,0
340010,0
75701,0
111515,0
268738,1
239808,0
243009,0
92713,0
149396,0
371356,0
156487,0
179807,0
361199,0
258310,0
350271,0
173807,0
29845,0
345169,0
88196,1
256075,1
118296,0
369216,0
262327,0
233979,1
191307,0
58685,0
108742,0
71665,0
148089,0
82300,0
359565,0
293601,0
316358,1
126544,0
75922,0
63979,0
314765,0
135699,0
170100,0
363906,0
66021,1
262074,0
319865,0
289182,0
90215,1
82407,0
271782,0
101061,0
244438,0
56891,1
88377,0
240822,1
194795,0
165229,0
240465,0
44579,0
127180,0
97457,0
118809,0
140978,0
277927,0
210221,0
103141,1
10251,0
237136,0
117124,0
126436,0
188122,0
293473,0
293959,0
260548,0
329821,0
196451,0
287471,0
116740,0
102492,1
168945,0
306595,0
289137,0
24329,0
119699,0
337902,0
93776,0
28854,0
380669,0
211587,0
370902,0
375873,1
311730,0
173975,1
372270,0
93764,1
259465,0
210963,0
102152,0
159242,0
369012,0
278604,0
305916,0
268458,0
73394,0
136584,0
114933,0
372335,0
220221,1
304350,0
255349,1
285125,0
27193,0
61213,0
193845,1
94592,0
202395,0
228142,1
101389,0
303504,1
345086,1
274370,0
132195,0
284869,0
330773,0
116525,0
150819,0
314471,0
265873,0
303297,0
208605,0
174658,0
326372,0
341399,0
870,0
105070,0
55288,0
133893,1
197904,0
176532,0
160906,1
305407,0
127218,0
344031,0
190095,0
378900,0
133111,0
70738,0
35266,0
260252,0
379726,0
21890,0
25343,1
138283,0
148940,0
171837,0
26976,0
370184,0
225557,0
12793,0
228525,1
22406,0
254657,0
17700,0
305307,1
68714,0
231730,0
116812,1
137458,0
106016,0
314345,0
6806,0
302698,0
327895,0
333568,0
352585,0
246640,0
172138,0
186498,0
198168,0
174200,0
117012,1
253833,1
149114,0
40581,0
373236,0
243405,0
74399,0
19687,0
132123,0
83588,0
52959,1
353161,0
370207,0
346541,0
97003,0
178840,0
282673,0
362073,0
91781,1
155859,0
323542,0
97794,0
272232,0
204711,0
329034,0
21553,0
86169,0
272899,0
59765,0
114531,1
292027,0
295402,0
60669,0
126270,0
314074,1
188037,0
138501,0
249166,0
133602,0
92958,0
19076,1
34134,0
353358,0
106711,0
40505,0
199850,0
310159,0
34888,0
168534,0
122569,1
338044,0
263067,0
46294,0
365351,0
47584,0
300149,1
122732,1
280587,0
240106,0
106925,1
375355,0
21993,0
309651,0
121134,0
180941,0
286739,0
257764,1
105435,0
152055,0
140221,0
49444,0
71971,0
11207,0
268646,0
3052,0
371483,0
311055,0
206557,0
21611,0
136671,0
350381,0
52414,0
52238,0
323681,0
252117,1
15346,0
70434,0
162320,0
76922,0
118653,0
331375,0
331566,0
131492,0
212687,1
22352,0
24798,0
380018,1
181196,0
82527,0
259532,0
354087,0
107297,0
32150,0
242911,0
162826,0
229805,0
233584,0
180605,0
260571,0
178089,0
74462,0
282687,0
99223,0
139003,0
247991,0
359209,1
166967,0
364838,0
208851,0
339377,0
226041,0
54809,0
269477,0
175827,0
173508,0
229,0
337423,0
75875,1
351660,0
93207,0
265113,0
211395,0
63301,0
336245,1
155129,0
349969,0
265204,0
271845,0
223034,0
366494,0
212645,1
157403,0
370929,0
380827,1
351722,0
125276,0
257591,1
119992,0
208558,0
154036,0
92362,1
208615,0
317272,0
224640,0
357520,1
220752,0
64474,0
263905,0
89191,0
360086,0
147836,0
212683,1
344199,0
320302,0
10792,0
52933,1
226747,0
46167,0
374594,1
5191,0
217353,0
116517,0
70490,0
321523,0
325877,0
146891,0
75200,1
201800,0
245853,0
252608,0
225100,0
328219,0
83538,0
81023,0
379494,0
107823,0
197097,0
56199,0
104235,0
49966,0
370540,0
131437,1
355831,0
127477,0
1698,0
88796,0
144992,0
206523,1
59481,0
89924,0
148683,0
241582,0
212834,0
35477,0
263684,0
82902,0
189942,0
24126,0
300769,0
299307,0
292194,0
53817,1
77813,1
30603,0
148812,1
58668,0
68429,0
102437,0
77857,0
38603,0
168978,0
307144,0
255970,0
139739,0
224441,0
41053,1
107676,1
275275,0
335664,0
358223,0
119932,0
188491,0
276822,0
248467,0
203542,0
118266,0
147571,1
279621,0
39846,1
80688,0
176857,0
41585,0
110205,0
167866,0
376593,0
356669,0
317818,0
344668,0
271699,0
158043,0
123282,0
129991,0
220170,1
209248,0
229396,0
311043,0
256582,0
208458,0
376946,0
174702,1
257170,0
234748,0
117973,0
220096,0
101080,0
36288,1
173279,0
241515,0
239374,0
322290,1
367535,0
372982,0
98874,0
325943,0
340380,0
59187,1
194544,0
184692,0
230117,1
308114,0
227948,0
100484,0
146835,1
86485,0
162592,0
272433,0
248938,0
45127,0
44056,0
23346,0
366229,0
223369,0
156833,0
83305,0
358090,0
296991,0
79202,0
157512,0
100653,0
48164,0
177870,0
153861,0
83512,0
271503,0
113081,0
28988,0
268783,0
16132,0
297254,0
219878,0
210393,0
377112,0
159734,0
271726,0
107289,0
281504,0
99055,0
374566,0
187673,1
325474,0
347805,0
83188,1
272037,0
264951,0
54965,0
136796,0
42060,0
149267,0
285852,0
157994,0
34500,0
71129,1
260780,0
12714,0
276552,1
311461,0
284436,0
161856,0
136453,0
232322,1
55541,0
309541,0
246858,0
380505,0
68000,0
245888,0
354669,0
140885,0
58709,0
133051,0
330233,1
343864,0
136452,0
350213,0
62399,0
195905,0
145548,0
17528,0
15016,0
76327,1
105364,0
376764,0
56940,1
333092,0
53254,0
61442,0
187628,0
138769,0
46005,0
18596,0
222017,0
49081,0
166256,0
20743,0
266863,0
147235,0
340269,0
101779,1
192225,0
29387,0
251345,0
127578,0
47994,0
336508,0
42787,0
11279,0
37581,1
204556,0
244498,1
378239,0
188971,0
317941,0
540,0
245985,0
262569,0
175812,0
286617,0
11390,0
3948,0
294312,1
137948,0
346615,0
249522,0
168903,0
341538,0
42740,0
53706,1
80519,0
44878,0
316044,0
275616,0
93516,0
21705,0
164654,0
264998,0
215152,0
303653,0
80255,0
205445,1
177388,0
15197,0
169403,0
159690,0
52237,0
11369,1
142122,0
164318,0
360103,0
373163,0
2078,1
311926,0
146648,0
354106,0
233989,1
206935,0
219194,1
206142,0
26095,0
76841,0
206827,0
159180,0
18514,0
215026,0
12158,1
184709,0
258139,0
59824,0
185768,0
354037,1
150224,0
328107,0
295706,1
298739,0
36977,0
279877,1
85811,0
216229,0
71438,1
220881,0
294379,0
116232,0
210903,0
23743,0
132446,0
190089,0
248474,0
265005,0
287097,0
323239,0
208279,0
295950,0
66437,0
332809,0
39018,0
179497,0
170578,0
338121,0
219607,0
364767,0
170985,0
20898,0
327257,0
369364,0
342,0
87879,0
75572,0
320528,1
158659,1
122282,0
14796,0
57738,0
85935,0
364231,0
361926,0
19674,0
228210,0
342657,0
196362,0
272755,0
300836,1
249967,1
253901,0
218846,0
332475,0
151345,0
134136,0
214494,0
24767,0
183396,0
301974,0
215323,0
131127,0
55826,0
94137,0
127646,1
243952,0
203665,0
270378,0
203186,0
334360,0
234107,0
104064,0
17173,0
241049,1
264725,0
324526,0
145642,0
74012,0
101583,0
128127,0
294142,0
121648,0
108179,0
132171,0
236802,0
238947,0
265646,0
21396,0
59419,0
19965,0
43775,1
238324,0
277147,0
187520,0
251059,0
202138,0
25933,0
135064,0
341145,0
255613,0
80412,0
330891,0
275150,0
260720,0
171585,0
213339,0
358515,0
56348,0
277783,0
48776,1
333412,0
291466,0
251125,0
139090,0
101358,0
58840,0
258418,0
174300,1
21308,1
287307,0
187243,0
154994,0
157533,0
230167,0
211302,0
68041,0
50844,0
259713,0
270722,0
175432,0
78188,0
94544,0
47164,0
131749,1
289225,0
76822,0
95896,0
112294,0
207955,0
113909,0
95992,0
336022,0
232749,0
237068,0
137358,0
235271,0
11518,0
218357,0
248067,0
28804,0
270322,0
248442,1
160284,0
193183,0
161287,0
154146,0
19445,0
15592,0
345940,1
131883,1
263264,0
7810,0
261472,0
79050,0
354928,0
244012,0
366995,0
76459,0
123793,0
40186,0
117330,0
320866,0
244357,1
347215,0
60186,0
185685,0
50298,0
331455,0
128799,0
41169,0
166133,0
299449,0
33802,0
269318,0
45495,1
266888,0
267046,0
320389,0
304654,0
229643,0
21094,0
164344,0
152765,1
372427,0
51375,0
9017,0
226143,1
170929,0
200946,1
349417,0
169790,0
228249,0
211616,1
228689,0
73843,0
154925,0
349670,0
325960,0
30469,0
212636,0
124879,1
23704,0
319679,0
221718,0
197247,0
226517,0
279643,1
318069,1
43203,0
80422,0
281244,0
90265,1
54425,0
144840,0
289260,0
196647,0
321238,1
234020,0
47248,0
265193,0
363566,0
317250,0
307416,0
7624,0
299286,0
193826,0
129065,0
238752,0
321785,0
316297,1
24379,0
269474,0
26358,0
12488,0
197160,0
42094,1
162830,0
302418,1
127217,0
276334,0
354372,0
94893,0
33009,1
95144,1
67188,0
120701,0
353735,0
107743,0
216688,0
16106,0
299812,0
96946,0
345164,0
105998,0
22598,0
295548,0
369149,0
40799,0
269536,0
151474,0
190608,0
183294,0
118347,0
180847,1
114568,0
110604,0
306669,0
305016,0
271957,0
303359,0
314521,0
18812,0
141341,1
245153,0
166767,0
188750,0
197118,0
235931,0
150279,0
110879,0
145295,1
62586,0
296840,0
325455,0
202703,0
230210,0
230545,0
48100,0
278597,0
239753,1
174177,0
374892,0
26278,0
254234,0
146888,0
348783,1
377052,0
117312,0
316510,1
82123,0
153087,0
171863,1
3969,1
88090,0
10195,0
123483,0
184421,0
144607,0
329072,0
184894,0
183456,0
329460,0
13360,0
633,0
369730,0
62384,0
133635,1
311368,0
366575,0
254896,1
45489,0
329672,1
350643,0
133795,0
311240,0
329197,0
26670,1
237307,1
41720,0
355405,0
198898,0
120799,0
328592,0
328816,1
114177,0
132206,0
93698,0
187392,0
240397,1
51185,0
211989,0
373781,0
365460,0
290379,0
142346,0
233115,0
73305,1
101176,0
267306,0
63389,0
335949,0
225104,1
267089,0
88085,0
332312,0
7498,0
289568,1
197400,0
159343,0
332820,0
360892,0
102941,0
51139,0
287264,0
361712,0
65259,0
48969,0
337823,0
368630,0
357677,0
256852,0
122117,0
55829,0
376205,0
115226,0
219218,0
21589,0
338386,0
228223,1
173218,0
222535,0
288907,0
95483,0
149971,0
238363,0
49271,1
8075,1
196634,0
181832,0
317321,0
293234,0
283711,0
361749,0
310528,0
128804,1
338574,0
135424,1
247715,0
176988,0
379096,0
186168,0
107191,0
61086,1
30359,0
340572,0
96392,0
286377,1
22148,0
215354,0
223082,0
200764,0
282700,0
181277,0
60140,0
18929,0
172452,0
313015,0
304299,0
84536,1
96107,0
365495,1
157002,0
261991,0
228917,0
294612,0
189468,0
177114,0
256812,0
283476,0
363394,0
219732,0
91015,0
187615,0
26453,0
302370,0
344426,0
259477,0
16559,0
258981,0
310607,0
290757,0
212327,0
114429,0
104845,0
140547,0
272582,0
71011,0
380573,0
33591,0
197520,0
152225,0
366071,0
94814,0
80409,0
252262,0
326918,0
76564,0
351049,0
11295,0
345179,0
161301,0
199498,0
316264,0
12318,0
76747,0
346294,0
118734,0
177429,0
29268,0
106135,0
204293,1
379475,0
317300,0
154875,0
187089,0
78566,0
327141,0
81101,0
69334,0
328981,0
86713,0
210327,0
174783,0
72936,0
30103,0
54617,0
370027,1
152145,0
25639,0
252364,0
132043,0
153802,0
307390,0
11888,0
281728,0
139229,0
294555,0
257456,1
269076,0
296643,0
333413,0
181202,0
371758,0
86008,0
67481,0
214317,1
333151,0
239582,1
260508,0
37035,0
78460,1
187888,0
349810,1
142939,0
290314,0
145783,0
132284,1
357814,0
340786,0
26558,0
11619,0
147430,0
153340,1
95140,1
181116,0
214958,0
257210,0
253337,0
4421,0
92826,0
345455,0
339493,0
373589,0
264667,0
100307,0
288241,0
178545,0
249386,1
41024,0
218549,0
164646,0
132629,0
42403,0
307333,0
235388,0
7793,0
248322,1
210572,0
253758,1
136886,0
135531,0
37098,0
96882,0
236564,1
177719,1
65927,0
262271,0
30548,0
367022,0
204464,0
197065,0
290094,0
322076,0
182238,0
99759,0
128986,0
191370,0
210114,0
165470,0
349378,0
358797,0
154054,0
132442,0
195797,0
215472,1
190209,0
198090,0
115525,0
88459,0
379856,0
67727,0
68479,0
63969,0
369832,1
309483,0
134460,0
245300,0
335640,0
185653,0
75000,0
315853,1
262803,0
410,0
115702,0
167658,0
310705,0
182142,0
31020,0
297919,0
144945,0
206868,0
43210,0
77878,0
27239,0
357335,0
173887,0
137204,0
97607,1
308679,0
373522,0
246329,0
983,0
350402,1
213135,0
376954,1
8486,0
17194,0
234394,0
235061,0
25790,1
309819,0
65597,1
229304,0
119381,0
248117,0
45754,1
257295,0
142227,0
57862,0
234752,0
265249,0
237654,0
125043,0
182626,0
64577,0
206305,1
43286,0
224617,0
153712,0
220867,0
1304,0
137479,0
275521,0
30267,0
39953,1
111005,0
219071,0
72158,0
233697,1
243982,0
216596,0
139706,0
265863,0
359504,1
306987,0
231431,1
283315,0
945,0
7295,0
325896,1
138404,0
289793,0
97434,0
31502,0
94353,0
198220,0
136016,0
375205,0
28690,1
118343,0
362608,0
30760,0
163527,0
77854,0
216273,0
364567,0
179612,0
343802,0
222255,0
245253,0
45223,0
100599,0
23089,0
249719,0
328908,1
24928,0
374934,0
239392,0
53894,0
53244,0
96702,0
247357,0
154510,1
81344,0
371822,0
169463,0
203074,1
211318,0
21795,0
275095,0
180494,0
127045,1
228527,0
172064,0
180951,0
8040,0
192221,0
374929,0
89925,0
168759,0
34683,1
218290,1
198677,0
61512,0
165593,0
360567,0
143415,0
284375,0
273686,0
93948,1
189686,0
193394,0
329358,0
233394,0
371623,0
353752,0
196522,0
210999,0
304365,0
117187,1
175206,0
132614,0
319227,0
